"ИП ООО ""ZELAL TEKSTIL""","""Медио Текстиль"" МЧЖ  30%, Туркия фукароси Дениз Ибрахим 70%",13910,ТОШКЕНТ шахри,2018 йил 20 январь №1,полотно,18000,14850,15295.5,9249.37777963751,5600.62222036249,31363.48443403,900,ИТАЛИЯ,Трикотажное полотно,тонн,76.9,485.4,,,,Капитал банк,1181644319,172172273,0,4890726.93744,133800000000,,,,+,,+,,,,,,+,,,,,,
"ИП ООО ""ZELAL TEKSTIL""","""Медио Текстиль"" МЧЖ  30%, Туркия фукароси Дениз Ибрахим 70%",13910,ТОШКЕНТ шахри,2018 йил 20 январь №1,полотно,18000,14850,15295.5,9249.37777963751,5600.62222036249,31363.48443403,900,КЫРГЫЗСТАН,Трикотажное полотно,тонн,"1,773.4","11,760.1",,,,Капитал банк,1181644319,172172273,0,4890726.93744,133800000000,,,,+,,+,,,,,,+,,,,,,
"ИП ООО ""ZELAL TEKSTIL""","""Медио Текстиль"" МЧЖ  30%, Туркия фукароси Дениз Ибрахим 70%",13910,ТОШКЕНТ шахри,2018 йил 20 январь №1,полотно,18000,14850,15295.5,9249.37777963751,5600.62222036249,31363.48443403,900,МАРОККО,Трикотажное полотно,тонн,79.8,286.2,,,,Капитал банк,1181644319,172172273,0,4890726.93744,133800000000,,,,+,,+,,,,,,+,,,,,,
"ИП ООО ""ZELAL TEKSTIL""","""Медио Текстиль"" МЧЖ  30%, Туркия фукароси Дениз Ибрахим 70%",13910,ТОШКЕНТ шахри,2018 йил 20 январь №1,полотно,18000,14850,15295.5,9249.37777963751,5600.62222036249,31363.48443403,900,ПОЛЬША,Трикотажное полотно,тонн,296.29052,1532.54,,,,Капитал банк,1181644319,172172273,0,4890726.93744,133800000000,,,,+,,+,,,,,,+,,,,,,
"ИП ООО ""ZELAL TEKSTIL""","""Медио Текстиль"" МЧЖ  30%, Туркия фукароси Дениз Ибрахим 70%",13910,ТОШКЕНТ шахри,2018 йил 20 январь №1,,,,,,,,,ПОЛЬША,Швейно-трикотажные изделия,тыс. долл.,,160.8,,,,Капитал банк,1181644319,172172273,0,4890726.93744,133800000000,,,,+,,+,,,,,,+,,,,,,
"ИП ООО ""ZELAL TEKSTIL""","""Медио Текстиль"" МЧЖ  30%, Туркия фукароси Дениз Ибрахим 70%",13910,ТОШКЕНТ шахри,2018 йил 20 январь №1,,,,,,,,,РОССИЯ,Пряжа х/б,тонн,59.3,183.9,,,,Капитал банк,1181644319,172172273,0,4890726.93744,133800000000,,,,+,,+,,,,,,+,,,,,,
"ИП ООО ""ZELAL TEKSTIL""","""Медио Текстиль"" МЧЖ  30%, Туркия фукароси Дениз Ибрахим 70%",13910,ТОШКЕНТ шахри,2018 йил 20 январь №1,полотно,18000,14850,15295.5,9249.37777963751,5600.62222036249,31363.48443403,900,РОССИЯ,Трикотажное полотно,тонн,"9,687.9","59,495.7",,,,Капитал банк,1181644319,172172273,0,4890726.93744,133800000000,,,,+,,+,,,,,,+,,,,,,
"ИП ООО ""ZELAL TEKSTIL""","""Медио Текстиль"" МЧЖ  30%, Туркия фукароси Дениз Ибрахим 70%",13910,ТОШКЕНТ шахри,2018 йил 20 январь №1,,,,,,,,,РОССИЯ,Швейно-трикотажные изделия,тыс. долл.,,803.0,,,,Капитал банк,1181644319,172172273,0,4890726.93744,133800000000,,,,+,,+,,,,,,+,,,,,,
"ИП ООО ""ZELAL TEKSTIL""","""Медио Текстиль"" МЧЖ  30%, Туркия фукароси Дениз Ибрахим 70%",13910,ТОШКЕНТ шахри,2018 йил 20 январь №1,,,,,,,,,ТУРЦИЯ,Пряжа х/б,тонн,21.0,81.8,,,,Капитал банк,1181644319,172172273,0,4890726.93744,133800000000,,,,+,,+,,,,,,+,,,,,,
"ИП ООО ""ZELAL TEKSTIL""","""Медио Текстиль"" МЧЖ  30%, Туркия фукароси Дениз Ибрахим 70%",13910,ТОШКЕНТ шахри,2018 йил 20 январь №1,полотно,18000,14850,15295.5,9249.37777963751,5600.62222036249,31363.48443403,900,ТУРЦИЯ,Трикотажное полотно,тонн,19.4,93.9,,,,Капитал банк,1181644319,172172273,0,4890726.93744,133800000000,,,,+,,+,,,,,,+,,,,,,
"ИП ООО ""ZELAL TEKSTIL""","""Медио Текстиль"" МЧЖ  30%, Туркия фукароси Дениз Ибрахим 70%",13910,ТОШКЕНТ шахри,2018 йил 20 январь №1,полотно,18000,14850,15295.5,9249.37777963751,5600.62222036249,31363.48443403,900,УКРАИНА,Трикотажное полотно,тонн,894.9,"3,987.2",,,,Капитал банк,1181644319,172172273,0,4890726.93744,133800000000,,,,+,,+,,,,,,+,,,,,,
"ИП ООО ""ZELAL TEKSTIL""","""Медио Текстиль"" МЧЖ  30%, Туркия фукароси Дениз Ибрахим 70%",13910,ТОШКЕНТ шахри,2018 йил 20 январь №1,,,,,,,,,УКРАИНА,Швейно-трикотажные изделия,тыс. долл.,,0.3,,,,Капитал банк,1181644319,172172273,0,4890726.93744,133800000000,,,,+,,+,,,,,,+,,,,,,
"ИП ООО ""POSCO INTERNATIONAL TEXTILE""",«POSCO INTERNATIONAL CORPORATION»-100%,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,пряжа,14000,12320,14494.1176470588,7738.81160461311,4581.18839538689,16034.1593838541,4800,АЗЕРБАЙДЖАН,Пряжа х/б,тонн,49.7,216.8,,,,,,,,18983.23627,138266666000,,,,+,+,,,,+,+,,+,,,,,,
"ИП ООО ""POSCO INTERNATIONAL TEXTILE""",«POSCO INTERNATIONAL CORPORATION»-100%,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,пряжа,14000,12320,14494.1176470588,7738.81160461311,4581.18839538689,16034.1593838541,4800,АРМЕНИЯ,Пряжа х/б,тонн,245.3,966.8,,,,,,,,18983.23627,138266666000,,,,+,+,,,,+,+,,+,,,,,,
"ИП ООО ""POSCO INTERNATIONAL TEXTILE""",«POSCO INTERNATIONAL CORPORATION»-100%,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,пряжа,14000,12320,14494.1176470588,7738.81160461311,4581.18839538689,16034.1593838541,4800,БЕЛЬГИЯ,Пряжа х/б,тонн,95.0574,345.68,,,,,,,,18983.23627,138266666000,,,,+,+,,,,+,+,,+,,,,,,
"ИП ООО ""POSCO INTERNATIONAL TEXTILE""",«POSCO INTERNATIONAL CORPORATION»-100%,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,ткань,64200,54570,8185.5,38105.8381280534,16464.1618719466,9878.49712316798,4800,БЕЛЬГИЯ,Ткани х/б,тыс.м2,326.2,181.9,,,,,,,,18983.23627,138266666000,,,,+,+,,,,+,+,,+,,,,,,
"ИП ООО ""POSCO INTERNATIONAL TEXTILE""",«POSCO INTERNATIONAL CORPORATION»-100%,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,пряжа,14000,12320,14494.1176470588,7738.81160461311,4581.18839538689,16034.1593838541,4800,ГЕРМАНИЯ,Пряжа х/б,тонн,246.7,933.2,,,,,,,,18983.23627,138266666000,,,,+,+,,,,+,+,,+,,,,,,
